103.021003723145,4.009180068970,1.547230005264
102.740997314453,3.970930099487,1.543009996414
102.867996215820,4.226880073547,1.548660039902
103.035003662109,4.250120162964,1.545210003853
103.200996398926,4.341340065002,1.544469952583
103.073997497559,4.187230110168,1.538849949837
103.160003662109,4.218239784241,1.545670032501
103.132003784180,4.007289886475,1.537729978561
103.222000122070,3.998080015182,1.560870051384
102.793998718262,4.412809848785,1.548159956932
102.642997741699,4.037179946899,1.567530035973
102.504997253418,4.363440036774,1.553869962692
103.044998168945,3.374039888382,1.541219949722
103.179000854492,3.528110027313,1.542979955673
103.157997131348,3.344830036163,1.539340019226
103.105003356934,3.219640016556,1.539720058441
103.096000671387,3.051249980927,1.536929965019
102.898002624512,3.127510070801,1.537240028381
102.757003784180,3.055850028992,1.537760019302
102.703002929688,3.231829881668,1.546319961548
102.585998535156,3.136549949646,1.542150020599
102.616996765137,3.193779945374,1.547659993172
102.898002624512,3.248169898987,1.540130019188
102.872001647949,3.223860025406,1.543779969215
102.484001159668,3.379280090332,1.548869967461
102.478996276855,3.539269924164,1.550989985466
102.415000915527,3.550410032272,1.547719955444
102.723999023438,3.568550109863,1.543269991875
102.892997741699,3.610559940338,1.543650031090
102.726997375488,3.357369899750,1.547000050545
102.387001037598,3.289969921112,1.548810005188
102.434997558594,2.579950094223,1.553419947624
102.592002868652,2.739190101624,1.585530042648
102.599998474121,2.581120014191,1.575279951096
102.771003723145,2.741679906845,1.581230044365
102.764999389648,2.566479921341,1.575620055199
102.444999694824,2.734230041504,1.563310027122
102.431999206543,2.432859897614,1.568920016289
102.519996643066,2.293709993362,1.547559976578
102.745002746582,2.403599977493,1.570770025253
102.739997863770,2.237999916077,1.585279941559
102.922996520996,2.237960100174,1.571529984474
102.926002502441,2.427819967270,1.563799977303
103.058998107910,2.266789913177,1.574569940567
103.070999145508,2.406650066376,1.574720025063
103.170997619629,2.604120016098,1.547330021858
103.065002441406,2.733560085297,1.598999977112
103.225997924805,2.735820055008,1.560840010643
103.248001098633,2.421849966049,1.599110007286
103.203002929688,2.255270004272,1.551699995995
103.356002807617,2.471539974213,1.541450023651
102.912002563477,2.732120037079,1.555369973183
102.638999938965,2.358540058136,1.545629978180
102.813003540039,1.978839993477,1.540420055389
102.606002807617,1.446429967880,1.588539958000
103.009002685547,1.965090036392,1.580719947815
103.236999511719,1.413990020752,1.544710040092
103.194999694824,1.399099946022,1.543400049210
102.720001220703,1.603440046310,1.543939948082
102.444999694824,1.926300048828,1.589159965515
102.594001770020,1.748990058899,1.593320012093
102.911003112793,1.917289972305,1.552590012550
103.051002502441,1.992890000343,1.539319992065
103.177001953125,1.778200030327,1.583130002022
102.797996520996,1.413380026817,1.545629978180
